,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
349,,exp,coexpression,11,,AURKAIP1,MRPS23,xxxxxx,xxxxxx
350,,exp,coexpression,10,,DDB1,PSMD2,xxxxxx,xxxxxx
351,,exp,coexpression,10,,CRTC2,LMBR1L,xxxxxx,xxxxxx
352,,exp,coexpression,10,,TMEM11,EMC6,xxxxxx,xxxxxx
353,,exp,coexpression,15,,SNRPB2,MRPL47,xxxxxx,xxxxxx
354,,exp,coexpression,12,,COPZ1,PDIA3,xxxxxx,xxxxxx
355,,exp,coexpression,13,,MRPL4,MRPL13,xxxxxx,xxxxxx
356,,exp,coexpression,13,,NR4A2,ATF3,xxxxxx,xxxxxx
357,,exp,coexpression,10,,MRTO4,RIOK1,xxxxxx,xxxxxx
358,,exp,coexpression,10,,GORASP2,EIF5A,xxxxxx,xxxxxx
359,,exp,coexpression,11,,MRPL24,TIMM8B,xxxxxx,xxxxxx
360,,exp,coexpression,10,,KLHL24,FBXL20,xxxxxx,xxxxxx
361,,exp,coexpression,11,,TAZ,CHKB,xxxxxx,xxxxxx
362,,exp,coexpression,11,,UTP14A,NCL,xxxxxx,xxxxxx
363,,exp,coexpression,10,,C1RL,IL6ST,xxxxxx,xxxxxx
364,,exp,coexpression,10,,NFIA,EBF1,xxxxxx,xxxxxx
365,,exp,coexpression,10,,CTSS,IL10RA,xxxxxx,xxxxxx
366,,exp,coexpression,11,,NOLC1,CCT6A,xxxxxx,xxxxxx
367,,exp,coexpression,13,,TYROBP,CD14,xxxxxx,xxxxxx
368,,exp,coexpression,12,,PDIA6,SND1,xxxxxx,xxxxxx
369,,exp,coexpression,10,,COA4,POMP,xxxxxx,xxxxxx
370,,exp,coexpression,10,,RPS13,ATP5MC2,xxxxxx,xxxxxx
371,,exp,coexpression,14,,P4HB,TMED9,xxxxxx,xxxxxx
372,,exp,coexpression,10,,AP3B1,VTA1,xxxxxx,xxxxxx
373,,exp,coexpression,10,,NCF2,CSF3R,xxxxxx,xxxxxx
374,,exp,coexpression,15,,RPS10,RPL18,xxxxxx,xxxxxx
375,,exp,coexpression,12,,NPIPB5,FAM193B,xxxxxx,xxxxxx
376,,exp,coexpression,10,,S100PBP,ZSCAN30,xxxxxx,xxxxxx
377,,exp,coexpression,10,,ZNF879,WDCP,xxxxxx,xxxxxx
378,,exp,coexpression,12,,PES1,DDX54,xxxxxx,xxxxxx
379,,exp,coexpression,13,,PAN2,KAT2A,xxxxxx,xxxxxx
380,,exp,coexpression,11,,RBM5,INTS11,xxxxxx,xxxxxx
381,,exp,coexpression,11,,TTC17,RBM39,xxxxxx,xxxxxx
382,,exp,coexpression,12,,TOMM7,RPL37A,xxxxxx,xxxxxx
383,,exp,coexpression,11,,EXOSC10,SFSWAP,xxxxxx,xxxxxx
384,,exp,coexpression,13,,METTL3,ZRANB2,xxxxxx,xxxxxx
385,,exp,coexpression,11,,SEC13,SEC61A1,xxxxxx,xxxxxx
386,,exp,coexpression,12,,RPF1,POMP,xxxxxx,xxxxxx
387,,exp,coexpression,15,,MXRA8,ISLR,xxxxxx,xxxxxx
388,,exp,coexpression,11,,PES1,CIAPIN1,xxxxxx,xxxxxx
389,,exp,coexpression,11,,PSMB6,NDUFB9,xxxxxx,xxxxxx
390,,exp,coexpression,11,,TRA2A,ANKRD10,xxxxxx,xxxxxx
391,,exp,coexpression,10,,SMIM10L1,MOCS2,xxxxxx,xxxxxx
392,,exp,coexpression,10,,DPP3,SCAMP3,xxxxxx,xxxxxx
393,,exp,coexpression,13,,POGZ,TIMM23,xxxxxx,xxxxxx
394,,exp,coexpression,10,,MRPL51,NDUFS6,xxxxxx,xxxxxx
395,,exp,coexpression,11,,CXXC1,MSANTD2,xxxxxx,xxxxxx
396,,exp,coexpression,11,,C6orf47,KTI12,xxxxxx,xxxxxx
397,,exp,coexpression,10,,ABL1,PLEKHO2,xxxxxx,xxxxxx
398,,exp,coexpression,11,,FARSB,DPH2,xxxxxx,xxxxxx
399,,exp,coexpression,14,,NDUFB9,ATP5PB,xxxxxx,xxxxxx
400,,exp,coexpression,14,,PAN2,ZNF493,xxxxxx,xxxxxx
401,,exp,coexpression,15,,THOC1,CLK3,xxxxxx,xxxxxx
402,,exp,coexpression,14,,RPL5,RPS3,xxxxxx,xxxxxx
403,,exp,coexpression,10,,ANXA2,SH3BGRL3,xxxxxx,xxxxxx
404,,exp,coexpression,11,,RBM5,ZBED5,xxxxxx,xxxxxx
405,,exp,coexpression,10,,SAE1,NABP2,xxxxxx,xxxxxx
406,,exp,coexpression,11,,TAZ,TRIM52,xxxxxx,xxxxxx
407,,exp,coexpression,10,,AURKAIP1,PDCD10,xxxxxx,xxxxxx
408,,exp,coexpression,14,,GRWD1,DDX18,xxxxxx,xxxxxx
409,,exp,coexpression,10,,NEDD8,COX7C,xxxxxx,xxxxxx
410,,exp,coexpression,10,,HIST2H2BE,HIST1H2AC,xxxxxx,xxxxxx
411,,exp,coexpression,14,,TRMT6,IPO4,xxxxxx,xxxxxx
412,,exp,coexpression,16,,COX7B,COX5A,xxxxxx,xxxxxx
413,,exp,coexpression,17,,CTRB2,CEL,xxxxxx,xxxxxx
414,,exp,coexpression,17,,NBEAL1,BTF3,xxxxxx,xxxxxx
415,,exp,coexpression,15,,TPT1,RPL31,xxxxxx,xxxxxx
416,,exp,coexpression,10,,CYC1,STOML2,xxxxxx,xxxxxx
417,,exp,coexpression,10,,U2SURP,STX16,xxxxxx,xxxxxx
418,,exp,coexpression,10,,MLLT6,DPH7,xxxxxx,xxxxxx
419,,exp,coexpression,10,,HIF3A,MAMDC2,xxxxxx,xxxxxx
420,,exp,coexpression,11,,PHB,MRPS28,xxxxxx,xxxxxx
421,,exp,coexpression,10,,CCDC14,INTS3,xxxxxx,xxxxxx
422,,exp,coexpression,12,,CYTH4,BIN2,xxxxxx,xxxxxx
423,,exp,coexpression,10,,SET,NPM1,xxxxxx,xxxxxx
424,,exp,coexpression,13,,PDF,MRPL3,xxxxxx,xxxxxx
425,,exp,coexpression,11,,ATP6V1C2,ERP44,xxxxxx,xxxxxx
426,,exp,coexpression,12,,ATP5PO,NDUFB3,xxxxxx,xxxxxx
427,,exp,coexpression,13,,PSMA2,PSMA7,xxxxxx,xxxxxx
428,,exp,coexpression,10,,FBXO44,LUC7L3,xxxxxx,xxxxxx
429,,exp,coexpression,10,,RUFY2,STX16,xxxxxx,xxxxxx
430,,exp,coexpression,18,,RPL24,RPL35,xxxxxx,xxxxxx
431,,exp,coexpression,11,,SRP72,DDX18,xxxxxx,xxxxxx
432,,exp,coexpression,15,,IGBP1,EIF3E,xxxxxx,xxxxxx
433,,exp,coexpression,11,,AP3B1,KIAA0391,xxxxxx,xxxxxx
434,,exp,coexpression,16,,ZSCAN26,ZNF177,xxxxxx,xxxxxx
435,,exp,coexpression,10,,PML,NFKB2,xxxxxx,xxxxxx
436,,exp,coexpression,10,,CCT2,PPAN,xxxxxx,xxxxxx
437,,exp,coexpression,12,,POMT1,PPOX,xxxxxx,xxxxxx
438,,exp,coexpression,11,,CCR1,LAIR1,xxxxxx,xxxxxx
439,,exp,coexpression,10,,TPM2,MSRB3,xxxxxx,xxxxxx
440,,exp,coexpression,10,,TIMM17A,RRP15,xxxxxx,xxxxxx
441,,exp,coexpression,14,,ZNF133,COPS7B,xxxxxx,xxxxxx
442,,exp,coexpression,11,,PFDN5,RPS14,xxxxxx,xxxxxx
443,,exp,coexpression,14,,RPS5,RPS25,xxxxxx,xxxxxx
444,,exp,coexpression,11,,C3AR1,CD86,xxxxxx,xxxxxx
445,,exp,coexpression,10,,ANKZF1,PNN,xxxxxx,xxxxxx
446,,exp,coexpression,11,,PES1,ZPR1,xxxxxx,xxxxxx
447,,exp,coexpression,10,,ALG1,SRPRB,xxxxxx,xxxxxx
448,,exp,coexpression,10,,ATP5MC1,RBX1,xxxxxx,xxxxxx
449,,exp,coexpression,14,,GSPT1,EIF2S1,xxxxxx,xxxxxx
450,,exp,coexpression,13,,FAM156A,STX16,xxxxxx,xxxxxx
451,,exp,coexpression,11,,LRRC59,TMEM33,xxxxxx,xxxxxx
452,,exp,coexpression,10,,SDR39U1,TRIM52,xxxxxx,xxxxxx
453,,exp,coexpression,12,,HEMK1,MZF1,xxxxxx,xxxxxx
454,,exp,coexpression,12,,MRPS35,N4BP2L1,xxxxxx,xxxxxx
455,,exp,coexpression,12,,ABHD14A,ABHD14B,xxxxxx,xxxxxx
456,,exp,coexpression,19,,ATG10,RPS15A,xxxxxx,xxxxxx
457,,exp,coexpression,12,,RRP9,EIF3B,xxxxxx,xxxxxx
458,,exp,coexpression,15,,EVI2B,BIN2,xxxxxx,xxxxxx
459,,exp,coexpression,13,,SOCS3,CHSY1,xxxxxx,xxxxxx
460,,exp,coexpression,10,,NDUFV2,TIMM17A,xxxxxx,xxxxxx
461,,exp,coexpression,10,,MRTO4,NHP2,xxxxxx,xxxxxx
462,,exp,coexpression,13,,RAN,GPATCH4,xxxxxx,xxxxxx
463,,exp,coexpression,14,,MRPS35,CLTC,xxxxxx,xxxxxx
464,,exp,coexpression,14,,PSMC2,MRPL47,xxxxxx,xxxxxx
465,,exp,coexpression,12,,RUFY2,MTCH2,xxxxxx,xxxxxx
466,,exp,coexpression,10,,N4BP2L2,ELOC,xxxxxx,xxxxxx
467,,exp,coexpression,10,,POGZ,CPSF7,xxxxxx,xxxxxx
468,,exp,coexpression,11,,CRELD2,CALR,xxxxxx,xxxxxx
469,,exp,coexpression,11,,MRPL11,MRPS24,xxxxxx,xxxxxx
470,,exp,coexpression,13,,UQCRFS1,PSMA6,xxxxxx,xxxxxx
471,,exp,coexpression,15,,C1QC,SLCO2B1,xxxxxx,xxxxxx
472,,exp,coexpression,10,,LAMTOR1,MRPS11,xxxxxx,xxxxxx
473,,exp,coexpression,12,,ARHGEF6,EPB41L2,xxxxxx,xxxxxx
474,,exp,coexpression,14,,RBM5,NEIL1,xxxxxx,xxxxxx
475,,exp,coexpression,10,,WDR73,UBN2,xxxxxx,xxxxxx
476,,exp,coexpression,11,,DOLK,HARBI1,xxxxxx,xxxxxx
477,,exp,coexpression,10,,TRMT112,FAU,xxxxxx,xxxxxx
478,,exp,coexpression,13,,SPRR3,KRT6A,xxxxxx,xxxxxx
479,,exp,coexpression,10,,KCTD13,SAP25,xxxxxx,xxxxxx
480,,exp,coexpression,10,,PDIA3,SPCS2,xxxxxx,xxxxxx
481,,exp,coexpression,10,,ARHGAP30,MPEG1,xxxxxx,xxxxxx
482,,exp,coexpression,10,,GRIPAP1,CEP95,xxxxxx,xxxxxx
483,,exp,coexpression,11,,COPZ1,PDIA6,xxxxxx,xxxxxx
484,,exp,coexpression,12,,EVI2A,SELPLG,xxxxxx,xxxxxx
485,,exp,coexpression,13,,PSMD7,PSMA5,xxxxxx,xxxxxx
486,,exp,coexpression,11,,AIFM1,SDHB,xxxxxx,xxxxxx
487,,exp,coexpression,10,,INTS5,RPUSD2,xxxxxx,xxxxxx
488,,exp,coexpression,17,,PCDHA10,PCDHA8,xxxxxx,xxxxxx
489,,exp,coexpression,10,,MLLT6,LENG8,xxxxxx,xxxxxx
490,,exp,coexpression,14,,VARS,DHX37,xxxxxx,xxxxxx
491,,exp,coexpression,10,,MED18,CTR9,xxxxxx,xxxxxx
492,,exp,coexpression,18,,RPL35A,RPS14,xxxxxx,xxxxxx
493,,exp,coexpression,10,,TMEM223,LAMTOR1,xxxxxx,xxxxxx
494,,exp,coexpression,14,,RPL5,PFDN5,xxxxxx,xxxxxx
495,,exp,coexpression,13,,LRRC59,TMED9,xxxxxx,xxxxxx
496,,exp,coexpression,15,,INTS3,ZNF862,xxxxxx,xxxxxx
497,,exp,coexpression,13,,METTL13,CTR9,xxxxxx,xxxxxx
498,,exp,coexpression,13,,CCT6A,VARS,xxxxxx,xxxxxx
499,,exp,coexpression,14,,GATAD1,ZNF76,xxxxxx,xxxxxx
500,,exp,coexpression,11,,RPL15,RPL10A,xxxxxx,xxxxxx
501,,exp,coexpression,12,,MYH11,PCSK7,xxxxxx,xxxxxx
502,,exp,coexpression,13,,SSR1,P4HB,xxxxxx,xxxxxx
503,,exp,coexpression,13,,L3MBTL1,TSPOAP1,xxxxxx,xxxxxx
504,,exp,coexpression,19,,PCDHGB1,PCDHGA1,xxxxxx,xxxxxx
505,,exp,coexpression,11,,ACAA2,HADHA,xxxxxx,xxxxxx
506,,exp,coexpression,11,,ZNF780B,KRBOX4,xxxxxx,xxxxxx
507,,exp,coexpression,13,,TMC8,PARVG,xxxxxx,xxxxxx
508,,exp,coexpression,10,,IFT172,DRC3,xxxxxx,xxxxxx
509,,exp,coexpression,11,,MRPL51,UQCRH,xxxxxx,xxxxxx
510,,exp,coexpression,10,,MTF2,ZNF700,xxxxxx,xxxxxx
511,,exp,coexpression,10,,RPUSD2,VPS18,xxxxxx,xxxxxx
512,,exp,coexpression,12,,DDX1,ATP5F1A,xxxxxx,xxxxxx
513,,exp,coexpression,12,,RIOK1,MAK16,xxxxxx,xxxxxx
514,,exp,coexpression,12,,BOP1,ATAD3A,xxxxxx,xxxxxx
515,,exp,coexpression,13,,EZH1,SLC25A27,xxxxxx,xxxxxx
516,,exp,coexpression,10,,DNAJB11,YARS,xxxxxx,xxxxxx
517,,exp,coexpression,19,,PCDHGB6,PCDHGB5,xxxxxx,xxxxxx
518,,exp,coexpression,10,,GDI2,KARS,xxxxxx,xxxxxx
519,,exp,coexpression,10,,PDIA6,DNAJC3,xxxxxx,xxxxxx
520,,exp,coexpression,18,,RPS12,RPS23,xxxxxx,xxxxxx
521,,exp,coexpression,10,,ALOX5,ITGAM,xxxxxx,xxxxxx
522,,exp,coexpression,11,,CHKB-CPT1B,FAM111A,xxxxxx,xxxxxx
523,,exp,coexpression,17,,RPL4,RPL30,xxxxxx,xxxxxx
524,,exp,coexpression,11,,CYBB,FOLR2,xxxxxx,xxxxxx
525,,exp,coexpression,10,,SLC25A3,NDUFV2,xxxxxx,xxxxxx
526,,exp,coexpression,13,,POLR2L,NEDD8-MDP1,xxxxxx,xxxxxx
527,,exp,coexpression,11,,BTK,BIN2,xxxxxx,xxxxxx
528,,exp,coexpression,11,,CTSK,MMP2,xxxxxx,xxxxxx
529,,exp,coexpression,10,,DNAJB11,SLC52A2,xxxxxx,xxxxxx
530,,exp,coexpression,12,,SEC13,NANS,xxxxxx,xxxxxx
531,,exp,coexpression,10,,CTU2,BOP1,xxxxxx,xxxxxx
532,,exp,coexpression,13,,MNDA,ITGB2,xxxxxx,xxxxxx
533,,exp,coexpression,11,,PPM1G,TOMM40,xxxxxx,xxxxxx
534,,exp,coexpression,11,,ATP5MF,LAMTOR5,xxxxxx,xxxxxx
535,,exp,coexpression,12,,MS4A6A,NCKAP1L,xxxxxx,xxxxxx
536,,exp,coexpression,14,,NDUFS3,NDUFS6,xxxxxx,xxxxxx
537,,exp,coexpression,13,,ACTA2,TPM2,xxxxxx,xxxxxx
538,,exp,coexpression,10,,LHFPL6,LAMC1,xxxxxx,xxxxxx
539,,exp,coexpression,11,,TTC14,IFT172,xxxxxx,xxxxxx
540,,exp,coexpression,10,,FAM156B,KAT2A,xxxxxx,xxxxxx
541,,exp,coexpression,10,,DVL2,POGZ,xxxxxx,xxxxxx
542,,exp,coexpression,14,,PSMB5,PSMA1,xxxxxx,xxxxxx
543,,exp,coexpression,10,,ZNF780B,SUPT7L,xxxxxx,xxxxxx
544,,exp,coexpression,11,,SSBP1,UQCRFS1,xxxxxx,xxxxxx
545,,exp,coexpression,12,,GARS,PSMA5,xxxxxx,xxxxxx
546,,exp,coexpression,10,,CCDC86,DDX18,xxxxxx,xxxxxx
547,,exp,coexpression,10,,PRPF39,SYMPK,xxxxxx,xxxxxx
548,,exp,coexpression,11,,S100A12,S100A9,xxxxxx,xxxxxx
549,,exp,coexpression,19,,RPS10,RPS15A,xxxxxx,xxxxxx
550,,exp,coexpression,10,,PML,GBP1,xxxxxx,xxxxxx
551,,exp,coexpression,10,,SMARCC2,CNNM3,xxxxxx,xxxxxx
552,,exp,coexpression,10,,ZNF248,CBFA2T2,xxxxxx,xxxxxx
553,,exp,coexpression,11,,TSR1,PES1,xxxxxx,xxxxxx
554,,exp,coexpression,11,,PLXND1,HSPG2,xxxxxx,xxxxxx
555,,exp,coexpression,10,,WDR43,YARS,xxxxxx,xxxxxx
556,,exp,coexpression,13,,MLLT6,LUC7L3,xxxxxx,xxxxxx
557,,exp,coexpression,10,,CEP57,NKTR,xxxxxx,xxxxxx
558,,exp,coexpression,11,,DOLK,STOML2,xxxxxx,xxxxxx
559,,exp,coexpression,11,,TGIF2-RAB5IF,TOMM5,xxxxxx,xxxxxx
560,,exp,coexpression,10,,LSM3,UQCRQ,xxxxxx,xxxxxx
561,,exp,coexpression,12,,ITGAM,RNASE6,xxxxxx,xxxxxx
562,,exp,coexpression,13,,ADAP2,SPI1,xxxxxx,xxxxxx
563,,exp,coexpression,11,,TYROBP,STAB1,xxxxxx,xxxxxx
564,,exp,coexpression,14,,PECAM1,ERG,xxxxxx,xxxxxx
565,,exp,coexpression,17,,RPL26,EEF1B2,xxxxxx,xxxxxx
566,,exp,coexpression,13,,ATP5MC2,RPL41,xxxxxx,xxxxxx
567,,exp,coexpression,13,,MED28,LUC7L3,xxxxxx,xxxxxx
568,,exp,coexpression,12,,PPM1G,GPATCH4,xxxxxx,xxxxxx
569,,exp,coexpression,10,,COA7,VDAC1,xxxxxx,xxxxxx
570,,exp,coexpression,14,,PSMB3,C1QBP,xxxxxx,xxxxxx
571,,exp,coexpression,11,,TCERG1,C1orf159,xxxxxx,xxxxxx
572,,exp,coexpression,11,,TTC14,ZNF76,xxxxxx,xxxxxx
573,,exp,coexpression,10,,SLC35B1,EEF1E1,xxxxxx,xxxxxx
574,,exp,coexpression,10,,MAP2K2,NPRL3,xxxxxx,xxxxxx
575,,exp,coexpression,10,,DDX56,TRMT1,xxxxxx,xxxxxx
576,,exp,coexpression,10,,RPL35,SNRPD2,xxxxxx,xxxxxx
577,,exp,coexpression,10,,GPI,GAPDH,xxxxxx,xxxxxx
578,,exp,coexpression,12,,LRRC59,TMEM214,xxxxxx,xxxxxx
579,,exp,coexpression,14,,SRSF5,LUC7L,xxxxxx,xxxxxx
580,,exp,coexpression,13,,TRMT6,METTL1,xxxxxx,xxxxxx
581,,exp,coexpression,10,,LONP2,SIAH1,xxxxxx,xxxxxx
582,,exp,coexpression,11,,RECK,TIMP2,xxxxxx,xxxxxx
583,,exp,coexpression,13,,HNRNPD,SRSF1,xxxxxx,xxxxxx
584,,exp,coexpression,12,,DOCK2,EVI2B,xxxxxx,xxxxxx
585,,exp,coexpression,13,,UBN2,MSANTD2,xxxxxx,xxxxxx
586,,exp,coexpression,18,,RPL13A,RPL11,xxxxxx,xxxxxx
587,,exp,coexpression,11,,ZPR1,NOL10,xxxxxx,xxxxxx
588,,exp,coexpression,16,,CD74,HLA-B,xxxxxx,xxxxxx
589,,exp,coexpression,15,,RPL4,RPS15A,xxxxxx,xxxxxx
590,,exp,coexpression,10,,PTBP1,SRSF2,xxxxxx,xxxxxx
591,,exp,coexpression,10,,PSMB3,NDUFS6,xxxxxx,xxxxxx
592,,exp,coexpression,10,,RPL14,RPS2,xxxxxx,xxxxxx
593,,exp,coexpression,10,,PIK3R5,GPSM3,xxxxxx,xxxxxx
594,,exp,coexpression,12,,RASIP1,ESAM,xxxxxx,xxxxxx
595,,exp,coexpression,10,,BMS1,VARS,xxxxxx,xxxxxx
596,,exp,coexpression,11,,ZNF248,TP53BP1,xxxxxx,xxxxxx
597,,exp,coexpression,10,,MRPL4,PSMA5,xxxxxx,xxxxxx
598,,exp,coexpression,17,,PSMD14,TIMM23,xxxxxx,xxxxxx
599,,exp,coexpression,10,,CAPN3,PSMC4,xxxxxx,xxxxxx
600,,exp,coexpression,10,,NISCH,ZNF280D,xxxxxx,xxxxxx
601,,exp,coexpression,11,,LENG8,RNPC3,xxxxxx,xxxxxx
602,,exp,coexpression,13,,RPF2,UTP4,xxxxxx,xxxxxx
603,,exp,coexpression,10,,CNOT3,USP21,xxxxxx,xxxxxx
604,,exp,coexpression,12,,PNISR,PAXBP1,xxxxxx,xxxxxx
605,,exp,coexpression,10,,METTL2A,TTI2,xxxxxx,xxxxxx
606,,exp,coexpression,10,,ARHGAP31,HEG1,xxxxxx,xxxxxx
607,,exp,coexpression,12,,TIMM17A,C16orf91,xxxxxx,xxxxxx
608,,exp,coexpression,11,,ZNF789,SETD4,xxxxxx,xxxxxx
609,,exp,coexpression,10,,ZNF621,DMTF1,xxxxxx,xxxxxx
610,,exp,coexpression,12,,PRPF19,PA2G4,xxxxxx,xxxxxx
611,,exp,coexpression,10,,PTPN6,IRF5,xxxxxx,xxxxxx
612,,exp,coexpression,14,,NUMA1,TSC1,xxxxxx,xxxxxx
613,,exp,coexpression,17,,HLA-C,HLA-A,xxxxxx,xxxxxx
614,,exp,coexpression,10,,POLR2D,TTI2,xxxxxx,xxxxxx
615,,exp,coexpression,12,,RPLP1,RPS20,xxxxxx,xxxxxx
616,,exp,coexpression,12,,NDUFC2,ATP5F1C,xxxxxx,xxxxxx
617,,exp,coexpression,11,,TCERG1,GON4L,xxxxxx,xxxxxx
618,,exp,coexpression,15,,COX7C,UQCRH,xxxxxx,xxxxxx
619,,exp,coexpression,11,,WDR43,SEC23IP,xxxxxx,xxxxxx
620,,exp,coexpression,10,,EZH1,PLA2G4B,xxxxxx,xxxxxx
621,,exp,coexpression,12,,PSMB6,C1QBP,xxxxxx,xxxxxx
622,,exp,coexpression,12,,ZMYM3,INPPL1,xxxxxx,xxxxxx
623,,exp,coexpression,10,,RPL4,PFDN5,xxxxxx,xxxxxx
624,,exp,coexpression,10,,SLC35B1,PPIB,xxxxxx,xxxxxx
625,,exp,coexpression,15,,CLP1,KTI12,xxxxxx,xxxxxx
626,,exp,coexpression,18,,HPS6,DDX28,xxxxxx,xxxxxx
627,,exp,coexpression,11,,LMOD1,TPM2,xxxxxx,xxxxxx
628,,exp,coexpression,10,,SYNJ2BP-COX16,NDUFA1,xxxxxx,xxxxxx
629,,exp,coexpression,11,,POP7,MRPS23,xxxxxx,xxxxxx
630,,exp,coexpression,13,,CYBB,NCKAP1L,xxxxxx,xxxxxx
631,,exp,coexpression,10,,WDR4,IMP4,xxxxxx,xxxxxx
632,,exp,coexpression,11,,RAB5IF,EIF2S2,xxxxxx,xxxxxx
633,,exp,coexpression,14,,OGT,KHDC4,xxxxxx,xxxxxx
634,,exp,coexpression,12,,SF3B5,COX6B1,xxxxxx,xxxxxx
635,,exp,coexpression,10,,LCMT2,UTP3,xxxxxx,xxxxxx
636,,exp,coexpression,12,,LRRC59,PSME3,xxxxxx,xxxxxx
637,,exp,coexpression,19,,PCDHGA1,PCDHGC4,xxxxxx,xxxxxx
638,,exp,coexpression,11,,DNAJB11,UGGT1,xxxxxx,xxxxxx
639,,exp,coexpression,10,,TRUB2,PGAM5,xxxxxx,xxxxxx
640,,exp,coexpression,11,,NDUFS8,COX7B,xxxxxx,xxxxxx
641,,exp,coexpression,13,,GNL3,DCAF13,xxxxxx,xxxxxx
642,,exp,coexpression,11,,AAGAB,YKT6,xxxxxx,xxxxxx
643,,exp,coexpression,10,,CDAN1,NEURL4,xxxxxx,xxxxxx
644,,exp,coexpression,10,,YIPF5,PPP1CA,xxxxxx,xxxxxx
645,,exp,coexpression,10,,SCFD2,MTHFD1,xxxxxx,xxxxxx
646,,exp,coexpression,10,,NENF,BCL7C,xxxxxx,xxxxxx
647,,exp,coexpression,11,,EIF2S1,CCT7,xxxxxx,xxxxxx
648,,exp,coexpression,10,,UFC1,MRPS33,xxxxxx,xxxxxx
649,,exp,coexpression,15,,CYC1,MDH2,xxxxxx,xxxxxx
650,,exp,coexpression,11,,USP21,WDR59,xxxxxx,xxxxxx
651,,exp,coexpression,10,,SRFBP1,TMEM185B,xxxxxx,xxxxxx
652,,exp,coexpression,10,,PFDN2,CCDC124,xxxxxx,xxxxxx
653,,exp,coexpression,10,,ZNF471,ZNF638,xxxxxx,xxxxxx
654,,exp,coexpression,10,,CDK5RAP3,MLLT6,xxxxxx,xxxxxx
655,,exp,coexpression,14,,THAP3,DNAJC11,xxxxxx,xxxxxx
656,,exp,coexpression,11,,GTPBP4,SRM,xxxxxx,xxxxxx
657,,exp,coexpression,11,,CLK3,CBFA2T2,xxxxxx,xxxxxx
658,,exp,coexpression,11,,TUFM,PSMA5,xxxxxx,xxxxxx
659,,exp,coexpression,11,,CTU2,BYSL,xxxxxx,xxxxxx
660,,exp,coexpression,11,,SLA,TFEC,xxxxxx,xxxxxx
661,,exp,coexpression,15,,RPS17,RPL12,xxxxxx,xxxxxx
662,,exp,coexpression,10,,GNL2,EBNA1BP2,xxxxxx,xxxxxx
663,,exp,coexpression,14,,RBM5,CLK2,xxxxxx,xxxxxx
664,,exp,coexpression,12,,TXNL4A,TOMM5,xxxxxx,xxxxxx
665,,exp,coexpression,10,,MPHOSPH10,NIFK,xxxxxx,xxxxxx
666,,exp,coexpression,11,,BYSL,ATAD3A,xxxxxx,xxxxxx
667,,exp,coexpression,11,,L3MBTL1,ZMYM3,xxxxxx,xxxxxx
668,,exp,coexpression,13,,RASAL3,ZAP70,xxxxxx,xxxxxx
669,,exp,coexpression,10,,ATG10,RPL28,xxxxxx,xxxxxx
670,,exp,coexpression,10,,TOMM40,TIMM8A,xxxxxx,xxxxxx
671,,exp,coexpression,12,,NRAS,PSME3,xxxxxx,xxxxxx
672,,exp,coexpression,10,,HCLS1,HCK,xxxxxx,xxxxxx
673,,exp,coexpression,17,,PCDHA1,PCDHA6,xxxxxx,xxxxxx
674,,exp,coexpression,11,,GART,LRRC59,xxxxxx,xxxxxx
675,,exp,coexpression,12,,MS4A7,FCGR3A,xxxxxx,xxxxxx
676,,exp,coexpression,13,,HLA-A,PSMB8,xxxxxx,xxxxxx
677,,exp,coexpression,11,,MPHOSPH8,MLLT6,xxxxxx,xxxxxx
678,,exp,coexpression,11,,AURKAIP1,NDUFA13,xxxxxx,xxxxxx
679,,exp,coexpression,14,,APOE,APOC1,xxxxxx,xxxxxx
680,,exp,coexpression,12,,COL14A1,ANTXR1,xxxxxx,xxxxxx
681,,exp,coexpression,11,,COX5A,DDT,xxxxxx,xxxxxx
682,,exp,coexpression,12,,ZNF593,C16orf91,xxxxxx,xxxxxx
683,,exp,coexpression,10,,HPS4,METTL3,xxxxxx,xxxxxx
684,,exp,coexpression,10,,NDUFA4,PARK7,xxxxxx,xxxxxx
685,,exp,coexpression,12,,AP1G2,MLLT6,xxxxxx,xxxxxx
686,,exp,coexpression,12,,EIF3A,HNRNPF,xxxxxx,xxxxxx
687,,exp,coexpression,11,,RACK1,EIF4B,xxxxxx,xxxxxx
688,,exp,coexpression,10,,LUC7L3,PGAM1,xxxxxx,xxxxxx
689,,exp,coexpression,13,,PNISR,ZRANB2,xxxxxx,xxxxxx
690,,exp,coexpression,12,,RPL26L1,ASNA1,xxxxxx,xxxxxx
691,,exp,coexpression,13,,HCK,LILRB2,xxxxxx,xxxxxx
692,,exp,coexpression,12,,SNX32,CFL1,xxxxxx,xxxxxx
693,,exp,coexpression,17,,CCT3,CCT5,xxxxxx,xxxxxx
694,,exp,coexpression,12,,CPA2,PRSS1,xxxxxx,xxxxxx
695,,exp,coexpression,11,,EIPR1,LSM4,xxxxxx,xxxxxx
696,,exp,coexpression,12,,CTU2,IMP4,xxxxxx,xxxxxx
697,,exp,coexpression,10,,MRPL58,COX5A,xxxxxx,xxxxxx
698,,exp,coexpression,13,,ATP5PO,NDUFB9,xxxxxx,xxxxxx
699,,exp,coexpression,11,,NISCH,MLLT6,xxxxxx,xxxxxx
